1125	Parse Tree	View	-1061705188	32767	6	4	1	9	4	251	0	1	1024	0	0	0	0	0	154	"CREATE VIEW sys.dm_os_hosts AS
	SELECT *
	FROM OpenRowSet(TABLE SYSHOSTS)
"
1128	Parse Tree	View	-391	32767	1	4	1	2	60	251	0	1	1024	0	0	0	0	0	8214	"CREATE VIEW sys.columns AS
	SELECT c.id AS object_id,
		c.name, c.colid AS column_id,
		c.xtype AS system_type_id,
		c.utype AS user_type_id,
		c.length AS max_length,
		c.prec AS precision, c.scale,
		convert(sysname, CollationPropertyFromId(c.collationid, 'name')) AS collation_name,
		sysconv(bit, 1 - (c.status & 1)) AS is_nullable,		-- CPM_NOTNULL
		sysconv(bit, c.status & 2) AS is_ansi_padded,		-- CPM_NOTRIM
		sysconv(bit, c.status & 8) AS is_rowguidcol,			-- CPM_ROWGUIDCOL
		sysconv(bit, c.status & 4) AS is_identity,			-- CPM_IDENTCOL
		sysconv(bit, case when sov4.value is NULL then c.status & 16 else 0 end) is_computed,			-- CPM_COMPUTED
		sysconv(bit, c.status & 32) AS is_filestream,			-- CPM_FILESTREAM
		sysconv(bit, c.status & 0x020000) AS is_replicated,			-- CPM_REPLICAT
		sysconv(bit, c.status & 0x040000) AS is_non_sql_subscribed,	-- CPM_NONSQSSUB
		sysconv(bit, c.status & 0x080000) AS is_merge_published,	-- CPM_MERGEREPL
		sysconv(bit, c.status & 0x100000) AS is_dts_replicated,	-- CPM_REPLDTS
		sysconv(bit, c.status & 2048) AS is_xml_document,		-- CPM_XML_DOC 
		c.xmlns AS xml_collection_id,
		c.dflt AS default_object_id,
		c.chk AS rule_object_id,
		sysconv(bit, c.status & 0x1000000) AS is_sparse,	-- CPM_SPARSE
		sysconv(bit, c.status & 0x2000000) AS is_column_set,	-- CPM_SPARSECOLUMNSET
		convert(tinyint, case when c.status & 0x10000000 = 0x10000000 then 1 when c.status & 0x20000000 = 0x20000000 then 2 when sov3.value >= 3 AND sov3.value <= 6 then sov3.value else 0 end) as generated_always_type, -- CPM_TEMPORALSYSSTARTCOLUMN CPM_TEMPORALSYSENDCOLUMN
		convert(nvarchar(60), case when c.status & 0x10000000 = 0x10000000 then 'AS_ROW_START' when c.status & 0x20000000 = 0x20000000 then 'AS_ROW_END' when sov3.value = 3 then 'AS_SUSER_SID_START' when sov3.value = 4 then 'AS_SUSER_SID_END' when sov3.value = 5 then 'AS_SUSER_SNAME_START' when sov3.value = 6 then 'AS_SUSER_SNAME_END' else 'NOT_APPLICABLE' end) collate Latin1_General_CI_AS_KS_WS as generated_always_type_desc, -- These _DESC columns should always be the fixed latin collation. Reason is that unlike other columns in system tables that can change depending on the collation setting of the database/instance, these are always fixed on all installations of SQL Server.
		convert(int, (convert(bigint, sov.value) / 0x100) % 0x100) as encryption_type,
		convert(nvarchar(64), v1.name) as encryption_type_desc,
		convert(sysname, v2.name) as encryption_algorithm_name,
		sor.indepid as column_encryption_key_id,
		convert(sysname, sov2.value) collate catalog_default as column_encryption_key_database_name,
		sysconv(bit, c.status & 0x2000) AS is_hidden,		-- CPM_HIDDEN
		sysconv(bit, c.status & 0x40000000) AS is_masked,			-- CPM_DATAMASKED
		convert(int, sov4.value) as graph_type,
		convert(nvarchar(60), v3.name) collate Latin1_General_CI_AS_KS_WS as graph_type_desc
	FROM sys.syscolpars c
	LEFT JOIN sys.sysobjvalues sov ON sov.valclass = 115 /*SVC_COL_ENCRYPTION_MD*/ and sov.objid = c.id and sov.subobjid = c.colid and sov.valnum = 0 -- TYPE_AND_ALGORITHM
	LEFT JOIN sys.sysobjvalues sov2 ON sov2.valclass = 115 /*SVC_COL_ENCRYPTION_MD*/ and sov2.objid = c.id and sov2.subobjid = c.colid and sov2.valnum = 2 -- CEK_DATABASE_NAME
	LEFT JOIN sys.sysobjvalues sov3 ON sov3.valclass = 119 /*SVC_GENERATED_ALWAYS_COLUMN_TYPE*/ and sov3.objid = c.id and sov3.subobjid = c.colid
	LEFT JOIN sys.sysobjvalues sov4 ON sov4.valclass = 128 /*SVC_GRAPHDB_COLUMN_TYPE*/ and sov4.objid = c.id and sov4.subobjid = c.colid and sov4.valnum = 0
	LEFT JOIN sys.syssingleobjrefs sor ON sor.class = 113 /*SRC_COLUMN_TO_COL_ENCRYPTION_KEY*/ and sov.objid = sor.depid and sov.subobjid = sor.depsubid
	LEFT JOIN sys.syspalvalues v1 ON v1.class = 'CET' AND v1.value = convert(int, (convert(bigint, sov.value) / 0x100) % 0x100)
	LEFT JOIN sys.syspalvalues v2 ON v2.class = 'CEA' A"
1128	Parse Tree	View	-391	32767	6	4	1	41	60	251	0	1	1024	0	0	0	0	0	8214	"CREATE VIEW sys.columns AS
	SELECT c.id AS object_id,
		c.name, c.colid AS column_id,
		c.xtype AS system_type_id,
		c.utype AS user_type_id,
		c.length AS max_length,
		c.prec AS precision, c.scale,
		convert(sysname, CollationPropertyFromId(c.collationid, 'name')) AS collation_name,
		sysconv(bit, 1 - (c.status & 1)) AS is_nullable,		-- CPM_NOTNULL
		sysconv(bit, c.status & 2) AS is_ansi_padded,		-- CPM_NOTRIM
		sysconv(bit, c.status & 8) AS is_rowguidcol,			-- CPM_ROWGUIDCOL
		sysconv(bit, c.status & 4) AS is_identity,			-- CPM_IDENTCOL
		sysconv(bit, case when sov4.value is NULL then c.status & 16 else 0 end) is_computed,			-- CPM_COMPUTED
		sysconv(bit, c.status & 32) AS is_filestream,			-- CPM_FILESTREAM
		sysconv(bit, c.status & 0x020000) AS is_replicated,			-- CPM_REPLICAT
		sysconv(bit, c.status & 0x040000) AS is_non_sql_subscribed,	-- CPM_NONSQSSUB
		sysconv(bit, c.status & 0x080000) AS is_merge_published,	-- CPM_MERGEREPL
		sysconv(bit, c.status & 0x100000) AS is_dts_replicated,	-- CPM_REPLDTS
		sysconv(bit, c.status & 2048) AS is_xml_document,		-- CPM_XML_DOC 
		c.xmlns AS xml_collection_id,
		c.dflt AS default_object_id,
		c.chk AS rule_object_id,
		sysconv(bit, c.status & 0x1000000) AS is_sparse,	-- CPM_SPARSE
		sysconv(bit, c.status & 0x2000000) AS is_column_set,	-- CPM_SPARSECOLUMNSET
		convert(tinyint, case when c.status & 0x10000000 = 0x10000000 then 1 when c.status & 0x20000000 = 0x20000000 then 2 when sov3.value >= 3 AND sov3.value <= 6 then sov3.value else 0 end) as generated_always_type, -- CPM_TEMPORALSYSSTARTCOLUMN CPM_TEMPORALSYSENDCOLUMN
		convert(nvarchar(60), case when c.status & 0x10000000 = 0x10000000 then 'AS_ROW_START' when c.status & 0x20000000 = 0x20000000 then 'AS_ROW_END' when sov3.value = 3 then 'AS_SUSER_SID_START' when sov3.value = 4 then 'AS_SUSER_SID_END' when sov3.value = 5 then 'AS_SUSER_SNAME_START' when sov3.value = 6 then 'AS_SUSER_SNAME_END' else 'NOT_APPLICABLE' end) collate Latin1_General_CI_AS_KS_WS as generated_always_type_desc, -- These _DESC columns should always be the fixed latin collation. Reason is that unlike other columns in system tables that can change depending on the collation setting of the database/instance, these are always fixed on all installations of SQL Server.
		convert(int, (convert(bigint, sov.value) / 0x100) % 0x100) as encryption_type,
		convert(nvarchar(64), v1.name) as encryption_type_desc,
		convert(sysname, v2.name) as encryption_algorithm_name,
		sor.indepid as column_encryption_key_id,
		convert(sysname, sov2.value) collate catalog_default as column_encryption_key_database_name,
		sysconv(bit, c.status & 0x2000) AS is_hidden,		-- CPM_HIDDEN
		sysconv(bit, c.status & 0x40000000) AS is_masked,			-- CPM_DATAMASKED
		convert(int, sov4.value) as graph_type,
		convert(nvarchar(60), v3.name) collate Latin1_General_CI_AS_KS_WS as graph_type_desc
	FROM sys.syscolpars c
	LEFT JOIN sys.sysobjvalues sov ON sov.valclass = 115 /*SVC_COL_ENCRYPTION_MD*/ and sov.objid = c.id and sov.subobjid = c.colid and sov.valnum = 0 -- TYPE_AND_ALGORITHM
	LEFT JOIN sys.sysobjvalues sov2 ON sov2.valclass = 115 /*SVC_COL_ENCRYPTION_MD*/ and sov2.objid = c.id and sov2.subobjid = c.colid and sov2.valnum = 2 -- CEK_DATABASE_NAME
	LEFT JOIN sys.sysobjvalues sov3 ON sov3.valclass = 119 /*SVC_GENERATED_ALWAYS_COLUMN_TYPE*/ and sov3.objid = c.id and sov3.subobjid = c.colid
	LEFT JOIN sys.sysobjvalues sov4 ON sov4.valclass = 128 /*SVC_GRAPHDB_COLUMN_TYPE*/ and sov4.objid = c.id and sov4.subobjid = c.colid and sov4.valnum = 0
	LEFT JOIN sys.syssingleobjrefs sor ON sor.class = 113 /*SRC_COLUMN_TO_COL_ENCRYPTION_KEY*/ and sov.objid = sor.depid and sov.subobjid = sor.depsubid
	LEFT JOIN sys.syspalvalues v1 ON v1.class = 'CET' AND v1.value = convert(int, (convert(bigint, sov.value) / 0x100) % 0x100)
	LEFT JOIN sys.syspalvalues v2 ON v2.class = 'CEA' A"
1138	Parse Tree	View	-804582623	32767	6	4	1	3	2	251	0	1	1024	0	0	0	0	0	198	"CREATE VIEW sys.dm_exec_valid_use_hints AS
	SELECT name
	FROM OpenRowset(TABLE VALID_USE_HINTS)
"
1139	Parse Tree	View	-129939010	32767	6	4	1	8	3	251	0	1	1024	0	0	0	0	0	220	"CREATE VIEW sys.dm_os_enumerate_fixed_drives
AS
	SELECT *
	FROM OpenRowset(TABLE DM_OS_ENUM_FIXED_DRIVES)
"
1150	Compiled Plan	Adhoc	10815958	6	0	-2	2	1	12	251	0	1	1024	0	0	0	0	0	90	SELECT t.* FROM sys.dm_audit_class_type_map t
1150	Compiled Plan	Adhoc	10815958	6	0	-2	2	2	12	251	0	1	1024	0	0	0	0	0	90	SELECT t.* FROM sys.dm_audit_class_type_map t
1152	Parse Tree	View	-132597256	32767	6	4	1	7	3	251	0	1	1024	0	0	0	0	0	232	"CREATE VIEW sys.dm_xe_session_event_actions AS
	SELECT *
	FROM OpenRowset(TABLE DM_XE_SESSION_EVENT_ACTIONS, 0) 
"
1153	Parse Tree	View	-596959306	32767	6	4	1	13	6	251	0	1	1024	0	0	0	0	0	176	"CREATE view sys.dm_fts_index_population
AS
	SELECT * FROM OpenRowset(TABLE FTCRAWLS)
"
1154	Parse Tree	View	-419725127	32767	6	4	1	11	5	251	0	1	1024	0	0	0	0	0	652	"
-- add it
create view sys.dm_exec_external_operations as
select
	execution_id	collate database_default execution_id,
	step_index,
	operation_type	collate database_default operation_type,
	operation_name	collate database_default operation_name,
	map_progress,
	reduce_progress
from sys._dm_exec_external_operations
"
1160	Parse Tree	View	-586	32767	6	4	1	11	13	251	0	1	1024	0	0	0	0	0	2838	"
CREATE VIEW sys.dm_db_column_store_row_group_physical_stats AS

	SELECT rg.parent_object_id as [object_id],
		rg.parent_index_id as [index_id],
		rg.parent_part_number as [partition_number],
		rg.[row_group_id],
		rg.[delta_store_hobt_id],
		rg.[state],
		sdstate.[name] as state_desc,
		rg.[total_rows],
		rg.[deleted_rows],
		rg.[size_in_bytes],
		rg.[trim_reason],
		sdtrim.[name] as trim_reason_desc,
		rg.[transition_reason] as transition_to_compressed_state,
		sdtransition.[name] as transition_to_compressed_state_desc,
		rg.[has_vertipaq_optimization],
		rg.[generation],
		rg.[created_time],
		rg.[closed_time]
	FROM 
	(sys.syspalvalues sdstate 
	INNER hash JOIN  
	(sys.syspalvalues sdtrim 
	right OUTER hash JOIN 
	(sys.syspalvalues sdtransition 
	right OUTER hash JOIN 
	-- First parameter determines which table to open
	-- Second parameter determines the object id passed in
	-- Third parameter determines which view to show,
	-- 1 is to show dm_db_column_store_row_group_physical_stats
	-- 0 is to show fn_column_store_row_groups or column_store_row_groups
	OpenRowset(TABLE COLUMNSTORE_ROW_GROUPS, 0, 1) rg
		ON (sdtransition.class = 'RGTR' AND sdtransition.value = rg.transition_reason))
		ON (sdtrim.class = 'RGCR' AND sdtrim.value = rg.trim_reason))
		ON (sdstate.class = 'CSRG' AND sdstate.value = rg.state)) 
	WHERE has_access('CO', rg.parent_object_id) = 1;
"
1161	Parse Tree	View	-217	32767	1	4	1	3	16	251	0	1	1024	0	0	0	0	0	1848	"CREATE VIEW sys.server_principals AS
	SELECT p.name,
		p.id AS principal_id,
		p.sid, p.type,
		n.name AS type_desc,
		is_disabled = sysconv(bit, p.status & 0x80),
		p.crdate AS create_date,
		p.modate AS modify_date,
		p.dbname AS default_database_name,
		p.lang AS default_language_name,
		r.indepid AS credential_id,
		(case when p.id >= 2 and p.id < 11 then 1 else ro.indepid end) AS owning_principal_id,
		sysconv(bit, case when p.id >= 3 and p.id < 11 then 1 else 0 end) AS is_fixed_role		
	FROM master.sys.sysxlgns p
	LEFT JOIN sys.syspalnames n ON n.class = 'LGTY' AND n.value = p.type
	LEFT JOIN sys.syssingleobjrefs r ON r.depid = p.id AND r.class = 63 AND r.depsubid = 0	-- SRC_LOGIN_CREDENTIAL
	LEFT JOIN sys.syssingleobjrefs ro ON ro.depid = p.id AND ro.class = 61 AND ro.depsubid = 0	-- SRC_SRVROLELOGINOWNER
	WHERE has_access('LG', p.id) = 1
		AND p.type <> 'M' -- exclude component logins
"
1161	Parse Tree	View	-217	32767	1	4	1	3	16	4345	0	1	1024	0	0	0	0	0	1848	"CREATE VIEW sys.server_principals AS
	SELECT p.name,
		p.id AS principal_id,
		p.sid, p.type,
		n.name AS type_desc,
		is_disabled = sysconv(bit, p.status & 0x80),
		p.crdate AS create_date,
		p.modate AS modify_date,
		p.dbname AS default_database_name,
		p.lang AS default_language_name,
		r.indepid AS credential_id,
		(case when p.id >= 2 and p.id < 11 then 1 else ro.indepid end) AS owning_principal_id,
		sysconv(bit, case when p.id >= 3 and p.id < 11 then 1 else 0 end) AS is_fixed_role		
	FROM master.sys.sysxlgns p
	LEFT JOIN sys.syspalnames n ON n.class = 'LGTY' AND n.value = p.type
	LEFT JOIN sys.syssingleobjrefs r ON r.depid = p.id AND r.class = 63 AND r.depsubid = 0	-- SRC_LOGIN_CREDENTIAL
	LEFT JOIN sys.syssingleobjrefs ro ON ro.depid = p.id AND ro.class = 61 AND ro.depsubid = 0	-- SRC_SRVROLELOGINOWNER
	WHERE has_access('LG', p.id) = 1
		AND p.type <> 'M' -- exclude component logins
"
1161	Parse Tree	View	-217	32767	6	4	1	19	16	251	0	1	1024	0	0	0	0	0	1848	"CREATE VIEW sys.server_principals AS
	SELECT p.name,
		p.id AS principal_id,
		p.sid, p.type,
		n.name AS type_desc,
		is_disabled = sysconv(bit, p.status & 0x80),
		p.crdate AS create_date,
		p.modate AS modify_date,
		p.dbname AS default_database_name,
		p.lang AS default_language_name,
		r.indepid AS credential_id,
		(case when p.id >= 2 and p.id < 11 then 1 else ro.indepid end) AS owning_principal_id,
		sysconv(bit, case when p.id >= 3 and p.id < 11 then 1 else 0 end) AS is_fixed_role		
	FROM master.sys.sysxlgns p
	LEFT JOIN sys.syspalnames n ON n.class = 'LGTY' AND n.value = p.type
	LEFT JOIN sys.syssingleobjrefs r ON r.depid = p.id AND r.class = 63 AND r.depsubid = 0	-- SRC_LOGIN_CREDENTIAL
	LEFT JOIN sys.syssingleobjrefs ro ON ro.depid = p.id AND ro.class = 61 AND ro.depsubid = 0	-- SRC_SRVROLELOGINOWNER
	WHERE has_access('LG', p.id) = 1
		AND p.type <> 'M' -- exclude component logins
"
1180	Parse Tree	View	-146561936	32767	6	4	1	5	11	251	0	1	1024	0	0	0	0	0	284	"
-- add it
create view sys.dm_pdw_nodes_exec_procedure_stats as
select *, convert(int, null) pdw_node_id from sys.dm_exec_procedure_stats
"
1180	Parse Tree	View	-244284919	32767	6	4	1	6	22	251	0	1	1024	0	0	0	0	0	2850	"CREATE VIEW sys.dm_exec_trigger_stats AS
	SELECT
		database_id,
		object_id,
		type,
		n.name AS type_desc,
		sql_handle,
		plan_handle,
		cached_time,
		last_execution_time,
		execution_count,
		total_worker_time,
		last_worker_time,
		min_worker_time,	
		max_worker_time,
		total_physical_reads,
		last_physical_reads,
		min_physical_reads,
		max_physical_reads,
		total_logical_writes,
		last_logical_writes,
		min_logical_writes,
		max_logical_writes,
		total_logical_reads,
		last_logical_reads,
		min_logical_reads,
		max_logical_reads,
		total_elapsed_time,
		last_elapsed_time,
		min_elapsed_time,
		max_elapsed_time,
		total_spills,
		last_spills,
		min_spills,
		max_spills
	FROM OpenRowset (TABLE TRIGGER_STATS) o
	LEFT JOIN sys.syspalnames n ON n.class = 'OBTY' 
		AND n.value = o.type
	UNION ALL
	SELECT 
		database_id,
		object_id,
		CAST ('TR' AS CHAR(2)),
		CAST ('SQL_TRIGGER' AS NVARCHAR(60)),
		sql_handle,
		plan_handle,
		cached_time,
		last_execution_time,
		execution_count,
		total_worker_time,
		last_worker_time,
		min_worker_time,
		max_worker_time,
		0,
		0,
		0,
		0,
		0,
		0,
		0,
		0,
		0,
		0,
		0,
		0,
		total_elapsed_time,
		last_elapsed_time,
		min_elapsed_time,
		max_elapsed_time,
		NULL,
		NULL,
		NULL,
		NULL
	FROM OpenRowset (TABLE XTP_PROC_STATS, ASCII('T') + (ASCII('R') * 256)) -- Procedure Object Type

"
1181	Parse Tree	View	-534160742	32767	6	4	1	11	3	251	0	1	1024	0	0	0	0	0	284	"CREATE VIEW sys.dm_hadr_availability_replica_cluster_nodes AS
	SELECT *
	FROM OpenRowset(TABLE DM_HADR_AVAILABILITY_REPLICA_CLUSTER_NODES)
"
1183	Parse Tree	View	-101	32767	1	4	1	2	13	251	0	1	1024	0	0	0	0	0	1682	"CREATE VIEW sys.all_objects AS
	SELECT 
		o.name, o.id AS object_id, r.indepid AS principal_id,
		o.nsid AS schema_id, o.pid AS parent_object_id,
		convert(char(2), case o.type when 'ET' then 'U' else o.type end) AS type,
		n.name AS type_desc,
		o.created AS create_date, o.modified AS modify_date,
		convert(bit, o.status & 1) AS is_ms_shipped,        -- OBJALL_MSSHIPPED
		convert(bit, o.status & 16) AS is_published,        -- OBJALL_RPL_PUBLISHED
		convert(bit, o.status & 64) AS is_schema_published	-- OBJALL_RPL_PUB_SCHONLY
	FROM sys.sysschobjs$ o
	LEFT JOIN sys.syssingleobjrefs r ON r.depid = o.id AND r.class = 97 AND r.depsubid = 0	-- SRC_OBJOWNER
	LEFT JOIN sys.syspalnames n ON n.class = 'OBTY' AND n.value = o.type
	WHERE o.nsclass not in (20,21)        -- excluding DDL trigger
		AND HAS_ACCESS('AO', o.id) = 1
"
1183	Parse Tree	View	-101	32767	6	4	1	23	13	251	0	1	1024	0	0	0	0	0	1682	"CREATE VIEW sys.all_objects AS
	SELECT 
		o.name, o.id AS object_id, r.indepid AS principal_id,
		o.nsid AS schema_id, o.pid AS parent_object_id,
		convert(char(2), case o.type when 'ET' then 'U' else o.type end) AS type,
		n.name AS type_desc,
		o.created AS create_date, o.modified AS modify_date,
		convert(bit, o.status & 1) AS is_ms_shipped,        -- OBJALL_MSSHIPPED
		convert(bit, o.status & 16) AS is_published,        -- OBJALL_RPL_PUBLISHED
		convert(bit, o.status & 64) AS is_schema_published	-- OBJALL_RPL_PUB_SCHONLY
	FROM sys.sysschobjs$ o
	LEFT JOIN sys.syssingleobjrefs r ON r.depid = o.id AND r.class = 97 AND r.depsubid = 0	-- SRC_OBJOWNER
	LEFT JOIN sys.syspalnames n ON n.class = 'OBTY' AND n.value = o.type
	WHERE o.nsclass not in (20,21)        -- excluding DDL trigger
		AND HAS_ACCESS('AO', o.id) = 1
"
1193	Parse Tree	View	-412	32767	6	4	1	20	13	251	0	1	1024	0	0	0	0	0	1668	"CREATE VIEW sys.triggers AS
	SELECT o.name,
		object_id = o.id,
		parent_class = o.pclass,
		parent_class_desc = pc.name,
		parent_id = o.pid,
		type = o.type,
		type_desc = n.name,
		create_date = o.created,
		modify_date = o.modified,
		is_ms_shipped = sysconv(bit, o.status & 1), 		-- OBJALL_MSSHIPPED
		is_disabled = sysconv(bit, o.status & 256), 		-- OBJTRG_DISABLED
		is_not_for_replication = sysconv(bit, o.status & 512), 	-- OBJTRG_NOTFORREPL
		is_instead_of_trigger = sysconv(bit, o.status & 1024) 	-- OBJTRG_INSTEADOF
	FROM sys.sysschobjs$ o
	LEFT JOIN sys.syspalnames n ON n.class = 'OBTY' AND n.value = o.type
	LEFT JOIN sys.syspalvalues pc ON pc.class = 'UNCL' AND pc.value = o.pclass
	WHERE o.type IN ('TA','TR') AND o.pclass <> 100 -- x_eunc_Server
		AND has_access('TR', o.id, o.pid, o.nsclass) = 1
"
1200	Parse Tree	View	-314477199	32767	6	4	1	7	8	251	0	1	1024	0	0	0	0	0	296	"
-- add it
create view sys.dm_pdw_nodes_os_memory_cache_entries as
select *, convert(int, null) pdw_node_id from sys.dm_os_memory_cache_entries
"
1202	Parse Tree	View	-123002535	32767	6	4	1	3	7	251	0	1	1024	0	0	0	0	0	616	"CREATE VIEW sys.service_contracts$ AS
	SELECT o.name,
		service_contract_id = o.id,
		principal_id = p.indepid
	FROM sys.sysbinobjs o
	LEFT JOIN sys.syssingleobjrefs p ON p.depid = o.id AND p.class = 54 AND p.depsubid = 0	-- SRC_CONTRACTOWNER
	WHERE o.class = 22 AND o.nsid = 0	-- SOC_SERVICECONTRACT
"
1207	Parse Tree	View	-504273378	32767	6	4	1	24	15	251	0	1	1024	0	0	0	0	0	2282	"CREATE VIEW sys.dm_db_mirroring_connections AS
    SELECT 
	    connection_id,
	    transport_stream_id,
	    state,
	    state_desc = sn.name,
	    connect_time,
	    login_time,
	    authentication_method,
	    principal_name,
	    remote_user_name,
	    last_activity_time,
	    is_accept,
	    login_state,
	    login_state_desc = ln.name,
	    peer_certificate_id,
	    encryption_algorithm = encalg,
	    encryption_algorithm_desc = ag.name,
	    receives_posted,
	    is_receive_flow_controlled,
	    sends_posted,
	    is_send_flow_controlled,
	    total_bytes_sent,
	    total_bytes_received,
	    total_fragments_sent,
	    total_fragments_received,
	    total_sends,
	    total_receives,
	    peer_arbitration_id,
	    address
    FROM OpenRowset (TABLE SBCONNECTIONENDPOINTS) as c
    LEFT OUTER JOIN sys.syspalvalues ag ON ag.class = 'EPET' AND ag.value = c.encalg
    LEFT OUTER JOIN sys.syspalvalues sn ON sn.class = 'EPCS' AND sn.value = c.state
    LEFT OUTER JOIN sys.syspalvalues ln ON ln.class = 'EPLS' AND ln.value = c.login_state
        WHERE c.endpoint_type = 1 -- x_eetDbMirroring
"
1208	Parse Tree	View	-363166918	32767	6	4	1	3	4	251	0	1	1024	0	0	0	0	0	672	"CREATE VIEW sys.dm_db_xtp_hash_index_stats
AS
	SELECT H.object_id,
		xtp_object_id,
		H.index_id,
		bucket_count AS total_bucket_count,
		bucket_count - filled_count AS empty_bucket_count,
		avg_chain_length,
		max_chain_length
	FROM OpenRowset(TABLE XTP_HASH_IDX_STATS) H
	WHERE H.object_id > 0 -- filter out system tables.
"
1212	Parse Tree	View	-214443872	32767	6	4	1	9	4	251	0	1	1024	0	0	0	0	0	296	"
-- add it
create view sys.dm_pdw_nodes_os_performance_counters as
select *, convert(int, null) pdw_node_id from sys.dm_os_performance_counters
"
1217	Parse Tree	View	-415917887	32767	6	4	1	7	5	251	0	1	1024	0	0	0	0	0	632	"
-- add it
create view sys.dm_pdw_hadoop_operations as
select
	request_id	collate database_default request_id,
	step_index,
	operation_type	collate database_default operation_type,
	operation_name	collate database_default operation_name,
	map_progress,
	reduce_progress
from sys._dm_pdw_hadoop_operations
"
1225	Parse Tree	View	-655454781	32767	6	4	1	8	5	251	0	1	1024	0	0	0	0	0	1138	"CREATE VIEW sys.dm_hadr_availability_replica_cluster_states AS
	SELECT 
		replica_id = arcs.replica_id,
		replica_server_name = arcs.replica_server_name,
		group_id = arcs.group_id,
		join_state = arcs.join_state,
		join_state_desc = CASE
			WHEN (join_state = 0) THEN CAST ('NOT_JOINED' AS nvarchar(60))
			WHEN (join_state = 1) THEN CAST ('JOINED_STANDALONE' AS nvarchar(60))
			WHEN (join_state = 2) THEN CAST ('JOINED_FCI' AS nvarchar(60))
			ELSE CAST (NULL AS nvarchar(60)) END
	FROM OpenRowset(TABLE DM_HADR_AVAILABILITY_REPLICA_CLUSTER_STATES) arcs
"
1226	Parse Tree	View	-238	32767	6	4	1	5	10	251	0	1	1024	0	0	0	0	0	1166	"CREATE VIEW sys.server_sql_modules AS
	SELECT object_id = o.id,
		definition = object_definition(o.id),
		uses_ansi_nulls = sysconv(bit, o.status & 0x40000),				-- OBJMOD_ANSINULLS
		uses_quoted_identifier = sysconv(bit, o.status & 0x80000), 		-- OBJMOD_QUOTEDIDENT
		execute_as_principal_id = x.indepid
	FROM sys.sysschobjs$ o
	LEFT JOIN sys.syssingleobjrefs x ON x.depid = o.id AND x.class = 23 AND x.depsubid = 0	-- SRC_OBJEXECASLOGIN
	WHERE o.type = 'TR' AND o.nsclass = 20 AND o.pclass = 100	-- x_eonc_TrgOnServer:x_eunc_Server
		AND has_access('TR', o.id, 0, 20) = 1
"
1236	Parse Tree	View	-239789495	32767	6	4	1	12	7	251	0	1	1024	0	0	0	0	0	868	"
-- add it
create view sys.dm_pdw_dms_external_work as
select
	request_id	collate database_default request_id,
	step_index,
	dms_step_index,
	work_id,
	pdw_node_id,
	type	collate database_default type,
	input_name 	collate database_default input_name,
	read_location,
	bytes_processed,
	length,
	start_time,
	end_time,
	total_elapsed_time,
	status	collate database_default status
from sys._dm_pdw_dms_external_work
"
1236	Parse Tree	View	-549	32767	6	4	1	20	14	251	0	1	1024	0	0	0	0	0	2038	"CREATE VIEW sys.selective_xml_index_paths AS
	SELECT i.id AS object_id,
		i.indid AS index_id,
		p.path_id,
		convert(nvarchar(4000), s.value) collate Latin1_General_BIN2 as path,
		p.name,
		p.path_type,
		p.path_type_desc,
		p.xml_component_id,
		convert(nvarchar(4000), s.imageval) collate Latin1_General_BIN2 as xquery_type_description,
		p.is_xquery_type_inferred,
		p.xquery_max_length,
		p.is_xquery_max_length_inferred,
		p.is_node,
		p.system_type_id,
		p.user_type_id,
		p.max_length,
		p.precision,
		p.scale,
		convert(sysname, CollationPropertyFromId(p.collationid, 'name')) AS collation_name,
		p.is_singleton
	FROM sys.sysidxstats i
	CROSS APPLY OPENROWSET(TABLE SELECTIVE_XML_INDEX_PATHS, i.id, i.indid) p
	LEFT JOIN sys.sysobjvalues s ON s.valclass = 108 and s.objid = i.id and s.subobjid = i.indid and s.valnum = p.path_id	-- SVC_SELECTIVE_DG
	WHERE (i.indid >= 256000 and i.indid < 257000) AND i.tinyprop = 76 -- is this selective XML index
		AND has_access('CO', i.id) = 1
"
1244	Parse Tree	View	-60845561	32767	6	4	1	12	6	251	0	1	1024	0	0	0	0	0	312	"
-- add it
create view sys.dm_pdw_nodes_os_memory_cache_clock_hands as
select *, convert(int, null) pdw_node_id from sys.dm_os_memory_cache_clock_hands
"
1258	Parse Tree	View	-433	32767	6	4	1	11	8	251	0	1	1024	0	0	0	0	0	832	"CREATE VIEW sys.partition_functions AS
	SELECT f.name,
		f.id AS function_id,
		f.type,
		n.name AS type_desc,
		f.intprop AS fanout,
		sysconv(bit, f.status & 1) AS boundary_value_on_right,
		sysconv(bit, f.status & 2) AS is_system,
		f.created AS create_date,
		f.modified AS modify_date
	FROM sys.sysclsobjs f
	LEFT JOIN sys.syspalnames n ON n.class = 'PFTY' AND n.value = f.type
	WHERE f.class = 30
"
1259	Parse Tree	View	-118980417	32767	6	4	1	6	5	251	0	1	1024	0	0	0	0	0	236	"
CREATE VIEW sys.dm_db_rda_schema_update_status
AS
SELECT * FROM OpenRowset(TABLE DM_DB_RDA_SCHEMA_UPDATE_STATUS)
"
1265	Parse Tree	View	-317783018	32767	6	4	1	2	4	251	0	1	1024	0	0	0	0	0	232	"CREATE VIEW sys.dm_hadr_internal_ag_listeners AS
	SELECT *
	FROM OpenRowset(TABLE DM_HADR_INTERNAL_AG_LISTENERS)
"
