R   ,REVOKE,EXTERNAL LIBRARY,,DATABASE,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,1
D   ,DENY,EXTERNAL LIBRARY,,DATABASE,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,1
G   ,GRANT,EXTERNAL LIBRARY,,DATABASE,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,1
GWG ,GRANT WITH GRANT,EXTERNAL LIBRARY,,DATABASE,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,1
RWG ,REVOKE WITH GRANT,EXTERNAL LIBRARY,,DATABASE,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,1
RWC ,REVOKE WITH CASCADE,EXTERNAL LIBRARY,,DATABASE,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,1
DWC ,DENY WITH CASCADE,EXTERNAL LIBRARY,,DATABASE,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,,DATABASE_OBJECT_PERMISSION_CHANGE_GROUP,1
R   ,REVOKE,SERVER,SERVER_PERMISSION_CHANGE_GROUP,,,,SERVER_PERMISSION_CHANGE_GROUP,1
D   ,DENY,SERVER,SERVER_PERMISSION_CHANGE_GROUP,,,,SERVER_PERMISSION_CHANGE_GROUP,1
G   ,GRANT,SERVER,SERVER_PERMISSION_CHANGE_GROUP,,,,SERVER_PERMISSION_CHANGE_GROUP,1
GWG ,GRANT WITH GRANT,SERVER,SERVER_PERMISSION_CHANGE_GROUP,,,,SERVER_PERMISSION_CHANGE_GROUP,1
RWG ,REVOKE WITH GRANT,SERVER,SERVER_PERMISSION_CHANGE_GROUP,,,,SERVER_PERMISSION_CHANGE_GROUP,1
RWC ,REVOKE WITH CASCADE,SERVER,SERVER_PERMISSION_CHANGE_GROUP,,,,SERVER_PERMISSION_CHANGE_GROUP,1
DWC ,DENY WITH CASCADE,SERVER,SERVER_PERMISSION_CHANGE_GROUP,,,,SERVER_PERMISSION_CHANGE_GROUP,1
R   ,REVOKE,ENDPOINT,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
D   ,DENY,ENDPOINT,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
G   ,GRANT,ENDPOINT,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
GWG ,GRANT WITH GRANT,ENDPOINT,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
RWG ,REVOKE WITH GRANT,ENDPOINT,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
RWC ,REVOKE WITH CASCADE,ENDPOINT,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
DWC ,DENY WITH CASCADE,ENDPOINT,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
R   ,REVOKE,SERVER ROLE,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
D   ,DENY,SERVER ROLE,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
G   ,GRANT,SERVER ROLE,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
GWG ,GRANT WITH GRANT,SERVER ROLE,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
RWG ,REVOKE WITH GRANT,SERVER ROLE,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
RWC ,REVOKE WITH CASCADE,SERVER ROLE,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
DWC ,DENY WITH CASCADE,SERVER ROLE,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
R   ,REVOKE,AVAILABILITY GROUP,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
D   ,DENY,AVAILABILITY GROUP,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
G   ,GRANT,AVAILABILITY GROUP,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
GWG ,GRANT WITH GRANT,AVAILABILITY GROUP,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
RWG ,REVOKE WITH GRANT,AVAILABILITY GROUP,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
RWC ,REVOKE WITH CASCADE,AVAILABILITY GROUP,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
DWC ,DENY WITH CASCADE,AVAILABILITY GROUP,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
R   ,REVOKE,LOGIN,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
D   ,DENY,LOGIN,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
G   ,GRANT,LOGIN,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
GWG ,GRANT WITH GRANT,LOGIN,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
RWG ,REVOKE WITH GRANT,LOGIN,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
RWC ,REVOKE WITH CASCADE,LOGIN,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
DWC ,DENY WITH CASCADE,LOGIN,,SERVER,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,,SERVER_OBJECT_PERMISSION_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,DATABASE,DATABASE_OWNERSHIP_CHANGE_GROUP,SERVER,DATABASE_OWNERSHIP_CHANGE_GROUP,,DATABASE_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,OBJECT,,DATABASE,SCHEMA_OBJECT_OWNERSHIP_CHANGE_GROUP,,SCHEMA_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,TYPE,,DATABASE,SCHEMA_OBJECT_OWNERSHIP_CHANGE_GROUP,,SCHEMA_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,SCHEMA,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,XML SCHEMA COLLECTION,,DATABASE,SCHEMA_OBJECT_OWNERSHIP_CHANGE_GROUP,,SCHEMA_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,ASSEMBLY,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,ROLE,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,MESSAGE TYPE,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,CONTRACT,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,SERVICE,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,REMOTE SERVICE BINDING,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,ROUTE,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,FULLTEXT CATALOG,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,FULLTEXT STOPLIST,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,SEARCH PROPERTY LIST,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,SYMMETRIC KEY,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,CERTIFICATE,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,ASYMMETRIC KEY,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,DATABASE SCOPED CREDENTIAL,,DATABASE,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,,DATABASE_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,ENDPOINT,,SERVER,SERVER_OBJECT_OWNERSHIP_CHANGE_GROUP,,SERVER_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,AVAILABILITY GROUP,,SERVER,SERVER_OBJECT_OWNERSHIP_CHANGE_GROUP,,SERVER_OBJECT_OWNERSHIP_CHANGE_GROUP,1
TO  ,TAKE OWNERSHIP,SERVER ROLE,,SERVER,SERVER_OBJECT_OWNERSHIP_CHANGE_GROUP,,SERVER_OBJECT_OWNERSHIP_CHANGE_GROUP,1
CR  ,CREATE,DATABASE,DATABASE_CHANGE_GROUP,SERVER,DATABASE_CHANGE_GROUP,,DATABASE_CHANGE_GROUP,1
AL  ,ALTER,DATABASE,DATABASE_CHANGE_GROUP,SERVER,DATABASE_CHANGE_GROUP,,DATABASE_CHANGE_GROUP,1
DR  ,DROP,DATABASE,DATABASE_CHANGE_GROUP,SERVER,DATABASE_CHANGE_GROUP,,DATABASE_CHANGE_GROUP,1
BA  ,BACKUP,DATABASE,BACKUP_RESTORE_GROUP,SERVER,BACKUP_RESTORE_GROUP,,BACKUP_RESTORE_GROUP,1
BAL ,BACKUP LOG,DATABASE,BACKUP_RESTORE_GROUP,SERVER,BACKUP_RESTORE_GROUP,,BACKUP_RESTORE_GROUP,1
CP  ,CHECKPOINT,DATABASE,DATABASE_OPERATION_GROUP,SERVER,DATABASE_OPERATION_GROUP,,DATABASE_OPERATION_GROUP,1
SUQN,SUBSCRIBE QUERY NOTIFICATION,DATABASE,DATABASE_OPERATION_GROUP,SERVER,DATABASE_OPERATION_GROUP,,DATABASE_OPERATION_GROUP,1
AUTH,AUTHENTICATE,DATABASE,DATABASE_OPERATION_GROUP,SERVER,DATABASE_OPERATION_GROUP,,DATABASE_OPERATION_GROUP,1
SPLN,SHOW PLAN,DATABASE,DATABASE_OPERATION_GROUP,SERVER,DATABASE_OPERATION_GROUP,,DATABASE_OPERATION_GROUP,1
CR  ,CREATE,EVENT NOTIFICATION DATABASE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,EVENT NOTIFICATION OBJECT,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,EVENT NOTIFICATION DATABASE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,EVENT NOTIFICATION DATABASE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,EVENT NOTIFICATION OBJECT,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,EVENT NOTIFICATION OBJECT,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,TRIGGER DATABASE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,TRIGGER DATABASE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,TRIGGER DATABASE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,OBJECT,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,OBJECT,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
DR  ,DROP,OBJECT,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
TRO ,TRANSFER,OBJECT,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,PARTITION FUNCTION,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,PARTITION FUNCTION,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,PARTITION FUNCTION,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,PARTITION SCHEME,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,PARTITION SCHEME,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,PARTITION SCHEME,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,TYPE,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
DR  ,DROP,TYPE,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
TRO ,TRANSFER,TYPE,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,SCHEMA,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,SCHEMA,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,SCHEMA,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,XML SCHEMA COLLECTION,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,XML SCHEMA COLLECTION,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
DR  ,DROP,XML SCHEMA COLLECTION,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
TRO ,TRANSFER,XML SCHEMA COLLECTION,,DATABASE,SCHEMA_OBJECT_CHANGE_GROUP,,SCHEMA_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,ASSEMBLY,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,ASSEMBLY,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,ASSEMBLY,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,USER,,DATABASE,DATABASE_PRINCIPAL_CHANGE_GROUP,,DATABASE_PRINCIPAL_CHANGE_GROUP,1
AL  ,ALTER,USER,,DATABASE,DATABASE_PRINCIPAL_CHANGE_GROUP,,DATABASE_PRINCIPAL_CHANGE_GROUP,1
PWR ,RESET PASSWORD,USER,,DATABASE,USER_CHANGE_PASSWORD_GROUP,,USER_CHANGE_PASSWORD_GROUP,1
PWRS,RESET OWN PASSWORD,USER,,DATABASE,USER_CHANGE_PASSWORD_GROUP,,USER_CHANGE_PASSWORD_GROUP,1
PWCS,CHANGE OWN PASSWORD,USER,,DATABASE,USER_CHANGE_PASSWORD_GROUP,,USER_CHANGE_PASSWORD_GROUP,1
PWC ,CHANGE PASSWORD,USER,,DATABASE,USER_CHANGE_PASSWORD_GROUP,,USER_CHANGE_PASSWORD_GROUP,1
DR  ,DROP,USER,,DATABASE,DATABASE_PRINCIPAL_CHANGE_GROUP,,DATABASE_PRINCIPAL_CHANGE_GROUP,1
DBAS,DATABASE AUTHENTICATION SUCCEEDED,DATABASE,SUCCESSFUL_DATABASE_AUTHENTICATION_GROUP,SERVER,SUCCESSFUL_DATABASE_AUTHENTICATION_GROUP,,SUCCESSFUL_DATABASE_AUTHENTICATION_GROUP,1
DBAF,DATABASE AUTHENTICATION FAILED,DATABASE,FAILED_DATABASE_AUTHENTICATION_GROUP,SERVER,FAILED_DATABASE_AUTHENTICATION_GROUP,,FAILED_DATABASE_AUTHENTICATION_GROUP,1
DBL ,DATABASE LOGOUT,DATABASE,DATABASE_LOGOUT_GROUP,SERVER,DATABASE_LOGOUT_GROUP,,DATABASE_LOGOUT_GROUP,1
BST ,BATCH STARTED,DATABASE,BATCH_STARTED_GROUP,SERVER,BATCH_STARTED_GROUP,,BATCH_STARTED_GROUP,1
BCM ,BATCH COMPLETED,DATABASE,BATCH_COMPLETED_GROUP,SERVER,BATCH_COMPLETED_GROUP,,BATCH_COMPLETED_GROUP,1
RST ,RPC STARTED,DATABASE,BATCH_STARTED_GROUP,SERVER,BATCH_STARTED_GROUP,,BATCH_STARTED_GROUP,1
RCM ,RPC COMPLETED,DATABASE,BATCH_COMPLETED_GROUP,SERVER,BATCH_COMPLETED_GROUP,,BATCH_COMPLETED_GROUP,1
TXBG,TRANSACTION BEGIN,DATABASE,TRANSACTION_BEGIN_GROUP,SERVER,TRANSACTION_BEGIN_GROUP,,TRANSACTION_BEGIN_GROUP,1
TXCM,TRANSACTION COMMIT,DATABASE,TRANSACTION_COMMIT_GROUP,SERVER,TRANSACTION_COMMIT_GROUP,,TRANSACTION_COMMIT_GROUP,1
TXRB,TRANSACTION ROLLBACK,DATABASE,TRANSACTION_ROLLBACK_GROUP,SERVER,TRANSACTION_ROLLBACK_GROUP,,TRANSACTION_ROLLBACK_GROUP,1
UNDO,STATEMENT ROLLBACK,DATABASE,STATEMENT_ROLLBACK_GROUP,SERVER,STATEMENT_ROLLBACK_GROUP,,STATEMENT_ROLLBACK_GROUP,1
TRBS,TRANSACTION BEGIN STARTING,DATABASE,BATCH_STARTED_GROUP,SERVER,BATCH_STARTED_GROUP,,BATCH_STARTED_GROUP,1
TRCS,TRANSACTION COMMIT STARTING,DATABASE,BATCH_STARTED_GROUP,SERVER,BATCH_STARTED_GROUP,,BATCH_STARTED_GROUP,1
TRRS,TRANSACTION ROLLBACK STARTING,DATABASE,BATCH_STARTED_GROUP,SERVER,BATCH_STARTED_GROUP,,BATCH_STARTED_GROUP,1
TRSS,TRANSACTION SAVEPOINT STARTING,DATABASE,BATCH_STARTED_GROUP,SERVER,BATCH_STARTED_GROUP,,BATCH_STARTED_GROUP,1
TRPS,TRANSACTION PROMOTE STARTING,DATABASE,BATCH_STARTED_GROUP,SERVER,BATCH_STARTED_GROUP,,BATCH_STARTED_GROUP,1
TRGS,TRANSACTION PROPAGATE STARTING,DATABASE,BATCH_STARTED_GROUP,SERVER,BATCH_STARTED_GROUP,,BATCH_STARTED_GROUP,1
TRBC,TRANSACTION BEGIN COMPLETED,DATABASE,BATCH_COMPLETED_GROUP,SERVER,BATCH_COMPLETED_GROUP,,BATCH_COMPLETED_GROUP,1
TRCC,TRANSACTION COMMIT COMPLETED,DATABASE,BATCH_COMPLETED_GROUP,SERVER,BATCH_COMPLETED_GROUP,,BATCH_COMPLETED_GROUP,1
TRRC,TRANSACTION ROLLBACK COMPLETED,DATABASE,BATCH_COMPLETED_GROUP,SERVER,BATCH_COMPLETED_GROUP,,BATCH_COMPLETED_GROUP,1
TRSC,TRANSACTION SAVEPOINT COMPLETED,DATABASE,BATCH_COMPLETED_GROUP,SERVER,BATCH_COMPLETED_GROUP,,BATCH_COMPLETED_GROUP,1
TRPC,TRANSACTION PROMOTE COMPLETED,DATABASE,BATCH_COMPLETED_GROUP,SERVER,BATCH_COMPLETED_GROUP,,BATCH_COMPLETED_GROUP,1
TRGC,TRANSACTION PROPAGATE COMPLETED,DATABASE,BATCH_COMPLETED_GROUP,SERVER,BATCH_COMPLETED_GROUP,,BATCH_COMPLETED_GROUP,1
CR  ,CREATE,ROLE,,DATABASE,DATABASE_PRINCIPAL_CHANGE_GROUP,,DATABASE_PRINCIPAL_CHANGE_GROUP,1
AL  ,ALTER,ROLE,,DATABASE,DATABASE_PRINCIPAL_CHANGE_GROUP,,DATABASE_PRINCIPAL_CHANGE_GROUP,1
DR  ,DROP,ROLE,,DATABASE,DATABASE_PRINCIPAL_CHANGE_GROUP,,DATABASE_PRINCIPAL_CHANGE_GROUP,1
CR  ,CREATE,APPLICATION ROLE,,DATABASE,DATABASE_PRINCIPAL_CHANGE_GROUP,,DATABASE_PRINCIPAL_CHANGE_GROUP,1
AL  ,ALTER,APPLICATION ROLE,,DATABASE,DATABASE_PRINCIPAL_CHANGE_GROUP,,DATABASE_PRINCIPAL_CHANGE_GROUP,1
PWC ,CHANGE PASSWORD,APPLICATION ROLE,,DATABASE,APPLICATION_ROLE_CHANGE_PASSWORD_GROUP,,APPLICATION_ROLE_CHANGE_PASSWORD_GROUP,1
DR  ,DROP,APPLICATION ROLE,,DATABASE,DATABASE_PRINCIPAL_CHANGE_GROUP,,DATABASE_PRINCIPAL_CHANGE_GROUP,1
CR  ,CREATE,MESSAGE TYPE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,MESSAGE TYPE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,MESSAGE TYPE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,CONTRACT,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,CONTRACT,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,SERVICE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,SERVICE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,SERVICE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,REMOTE SERVICE BINDING,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,REMOTE SERVICE BINDING,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,REMOTE SERVICE BINDING,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,ROUTE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,ROUTE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,ROUTE,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,BROKER PRIORITY,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,BROKER PRIORITY,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,BROKER PRIORITY,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,FULLTEXT CATALOG,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,FULLTEXT CATALOG,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
DR  ,DROP,FULLTEXT CATALOG,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
CR  ,CREATE,FULLTEXT STOPLIST,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
AL  ,ALTER,FULLTEXT STOPLIST,,DATABASE,DATABASE_OBJECT_CHANGE_GROUP,,DATABASE_OBJECT_CHANGE_GROUP,1
